dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101000010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010010110111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010001100011110111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000100010100010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001000101110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100100110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011000101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010110010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101000111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011010011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111010110110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100111000010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000110001100011110,0,0.0,ESA
